,zip_code,week_number,week_start,week_end,tests_weekly,tests_cumulative,test_rate_weekly,test_rate_cumulative,percent_tested_positive_weekly,percent_tested_positive_cumulative,deaths_weekly,deaths_cumulative,death_rate_weekly,death_rate_cumulative,population,row_id,zip_code_location,:@computed_region_rpca_8um6,:@computed_region_vrxf_vc4k,:@computed_region_6mkv_f3dw,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,cases_weekly,cases_cumulative,case_rate_weekly,case_rate_cumulative
1663,60657,10,2020-03-01T00:00:00.000,2020-03-07T00:00:00.000,4,4,5.7,5.7,0.000,0.000,0,0,0.0,0.0,70052,60657-2020-10,"{'type': 'Point', 'coordinates': [-87.658216, 41.939715]}",22,57,4449,680,25,,,,
1664,60638,40,2020-09-27T00:00:00.000,2020-10-03T00:00:00.000,1056,19361,1796,32928.6,0.129,0.128,1,51,1.7,86.7,58797,60638-2020-40,"{'type': 'Point', 'coordinates': [-87.771902, 41.787032]}",7,53,22268,590,15,120,2187,204.1,3719.6
1665,60638,41,2020-10-04T00:00:00.000,2020-10-10T00:00:00.000,1138,20499,1935.5,34864,0.123,0.128,0,51,0,86.7,58797,60638-2020-41,"{'type': 'Point', 'coordinates': [-87.771902, 41.787032]}",7,53,22268,590,15,121,2308,205.8,3925.4
1666,60638,42,2020-10-11T00:00:00.000,2020-10-17T00:00:00.000,1322,21821,2248.4,37112.4,0.156,0.129,0,51,0,86.7,58797,60638-2020-42,"{'type': 'Point', 'coordinates': [-87.771902, 41.787032]}",7,53,22268,590,15,196,2504,333.4,4258.7
1667,60638,43,2020-10-18T00:00:00.000,2020-10-24T00:00:00.000,1512,23333,2571.6,39684,0.179,0.133,2,53,3.4,90.1,58797,60638-2020-43,"{'type': 'Point', 'coordinates': [-87.771902, 41.787032]}",7,53,22268,590,15,245,2749,416.7,4675.4
1668,60633,23,2020-05-31T00:00:00.000,2020-06-06T00:00:00.000,70,750,543.9,5827.1,0.086,0.164,0,3,0.0,23.3,12871,60633-2020-23,"{'type': 'Point', 'coordinates': [-87.556037, 41.653147]}",26,52,22250,586,47,6,122,46.6,947.9
1669,60638,44,2020-10-25T00:00:00.000,2020-10-31T00:00:00.000,1800,25133,3061.4,42745.4,0.22,0.139,4,57,6.8,96.9,58797,60638-2020-44,"{'type': 'Point', 'coordinates': [-87.771902, 41.787032]}",7,53,22268,590,15,364,3113,619.1,5294.5
1670,60633,28,2020-07-05T00:00:00.000,2020-07-11T00:00:00.000,272,1529,2113.3,11879.4,0.081,0.118,0,4,0.0,31.1,12871,60633-2020-28,"{'type': 'Point', 'coordinates': [-87.556037, 41.653147]}",26,52,22250,586,47,19,170,147.6,1320.8
1671,60638,45,2020-11-01T00:00:00.000,2020-11-07T00:00:00.000,2256,27389,3836.9,46582.3,0.255,0.148,2,59,3.4,100.3,58797,60638-2020-45,"{'type': 'Point', 'coordinates': [-87.771902, 41.787032]}",7,53,22268,590,15,522,3635,887.8,6182.3
1672,60654,9,2021-02-28T00:00:00.000,2021-03-06T00:00:00.000,850,28991,4442.1,151507.7,0.025,0.06,0,6,0,31.4,19135,60654-2021-9,"{'type': 'Point', 'coordinates': [-87.636354, 41.892485]}",55,37,4446,652,36,16,1781,83.6,9307.6
1673,60610,11,2020-03-08T00:00:00.000,2020-03-14T00:00:00.000,8,11,20.5,28.2,0.000,0.000,0,0,0.0,0.0,39019,60610-2020-11,"{'type': 'Point', 'coordinates': [-87.63581, 41.90455]}",54,37,14926,290,11,5,5,12.8,12.8
1674,60655,46,2020-11-08T00:00:00.000,2020-11-14T00:00:00.000,1280,17296,4443.8,60047.2,0.246,0.101,1,19,3.5,66,28804,60655-2020-46,"{'type': 'Point', 'coordinates': [-87.701434, 41.696456]}",33,73,4447,369,42,304,1691,1055.4,5870.7
1675,60655,47,2020-11-15T00:00:00.000,2020-11-21T00:00:00.000,1105,18401,3836.3,63883.5,0.208,0.108,1,20,3.5,69.4,28804,60655-2020-47,"{'type': 'Point', 'coordinates': [-87.701434, 41.696456]}",33,73,4447,369,42,208,1899,722.1,6592.8
1676,60655,49,2020-11-29T00:00:00.000,2020-12-05T00:00:00.000,994,20304,3450.9,70490.2,0.195,0.115,3,25,10.4,86.8,28804,60655-2020-49,"{'type': 'Point', 'coordinates': [-87.701434, 41.696456]}",33,73,4447,369,42,182,2223,631.9,7717.7
1677,60625,10,2020-03-01T00:00:00.000,2020-03-07T00:00:00.000,2,2,2.5,2.5,0.000,0.000,0,0,0.0,0.0,79243,60625-2020-10,"{'type': 'Point', 'coordinates': [-87.701816, 41.971155]}",20,6,21849,620,24,,,,
1678,60638,9,2021-02-28T00:00:00.000,2021-03-06T00:00:00.000,996,52429,1694,89169.5,0.055,0.158,0,110,0,187.1,58797,60638-2021-9,"{'type': 'Point', 'coordinates': [-87.771902, 41.787032]}",7,53,22268,590,15,43,7170,73.1,12194.5
1679,60605,46,2020-11-08T00:00:00.000,2020-11-14T00:00:00.000,1384,17608,5029.3,63984.9,0.097,0.049,0,5,0,18.2,27519,60605-2020-46,"{'type': 'Point', 'coordinates': [-87.623449, 41.867824]}",35,38,14913,368,10,119,867,432.4,3150.6
1680,60608,34,2020-08-16T00:00:00.000,2020-08-22T00:00:00.000,1861,22203,2349.6,28032.3,0.064,0.11,0,77,0,97.2,79205,60608-2020-34,"{'type': 'Point', 'coordinates': [-87.670366, 41.849879]}",43,33,14920,126,26,106,2335,133.8,2948
1681,60620,27,2020-06-28T00:00:00.000,2020-07-04T00:00:00.000,805,10138,1182.2,14887.8,0.042,0.123,1,71,1.5,104.3,68096,60620-2020-27,"{'type': 'Point', 'coordinates': [-87.651656, 41.740873]}",59,70,21554,530,13,28,1215,41.1,1784.2
1682,60652,15,2020-04-05T00:00:00.000,2020-04-11T00:00:00.000,141,445,321.1,1013.5,0.340,0.342,3,6,6.8,13.7,43907,60652-2020-15,"{'type': 'Point', 'coordinates': [-87.714238, 41.745398]}",8,69,4300,199,30,52,170,118.4,387.2
1683,60610,53,2020-12-27T00:00:00.000,2021-01-02T00:00:00.000,1532,41799,3926.3,107124.7,0.055,0.059,1,25,2.6,64.1,39019,60610-2020-53,"{'type': 'Point', 'coordinates': [-87.63581, 41.90455]}",54,37,14926,290,11,81,2396,207.6,6140.6
1684,60642,14,2020-03-29T00:00:00.000,2020-04-04T00:00:00.000,45,148,222.8,732.6,0.200,0.135,0,0,0.0,0.0,20201,60642-2020-14,"{'type': 'Point', 'coordinates': [-87.657821, 41.899935]}",49,25,22620,109,46,11,27,54.5,133.7
1685,60649,12,2020-03-15T00:00:00.000,2020-03-21T00:00:00.000,125,128,271.6,278.1,0.144,0.141,0,0,0.0,0.0,46024,60649-2020-12,"{'type': 'Point', 'coordinates': [-87.571522, 41.762202]}",24,39,22538,418,33,28,28,60.8,60.8
1686,60646,15,2020-04-05T00:00:00.000,2020-04-11T00:00:00.000,151,446,539.5,1593.6,0.132,0.141,1,3,3.6,10.7,27987,60646-2020-15,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38,20,62,71.5,221.5
1687,60602,29,2020-07-12T00:00:00.000,2020-07-18T00:00:00.000,31,333,2492,26768.5,0.032,0.093,0,0,0.0,0.0,1244,60602-2020-29,"{'type': 'Point', 'coordinates': [-87.628309, 41.883136]}",41,38,14310,92,36,0,17,0.0,1366.6
1688,60614,21,2020-05-17T00:00:00.000,2020-05-23T00:00:00.000,649,3442,910.1,4826.9,0.054,0.121,4,58,5.6,81.3,71308,60614-2020-21,"{'type': 'Point', 'coordinates': [-87.652064, 41.922605]}",16,68,21190,744,34,16,486,22.4,681.6
1689,60639,30,2020-07-19T00:00:00.000,2020-07-25T00:00:00.000,1446,20944,1597.5,23138.2,0.079,0.208,2,116,2.2,128.2,90517,60639-2020-30,"{'type': 'Point', 'coordinates': [-87.75531, 41.920609]}",2,19,22615,306,44,76,3810,84,4209.2
1690,60612,16,2020-04-12T00:00:00.000,2020-04-18T00:00:00.000,286,1089,833.6,3173.9,0.339,0.328,3,10,8.7,29.1,34311,60612-2020-16,"{'type': 'Point', 'coordinates': [-87.687011, 41.88004]}",28,29,21184,785,46,66,271,192.4,789.8
1691,60620,2,2021-01-10T00:00:00.000,2021-01-16T00:00:00.000,2097,50907,3079.5,74757.7,0.072,0.091,3,124,4.4,182.1,68096,60620-2021-2,"{'type': 'Point', 'coordinates': [-87.651656, 41.740873]}",59,70,21554,530,13,134,4227,196.8,6207.4
1692,60645,23,2020-05-31T00:00:00.000,2020-06-06T00:00:00.000,465,4620,974.2,9679,0.086,0.238,2,65,4.2,136.2,47732,60645-2020-23,"{'type': 'Point', 'coordinates': [-87.695049, 42.008927]}",12,20,22528,42,27,28,1058,58.7,2216.5
1693,60624,16,2020-04-12T00:00:00.000,2020-04-18T00:00:00.000,265,879,732.9,2431,0.298,0.334,2,9,5.5,24.9,36158,60624-2020-16,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23,92,336,254.4,929.3
1694,60638,50,2020-12-06T00:00:00.000,2020-12-12T00:00:00.000,1874,37266,3187.2,63380.8,0.203,0.171,8,85,13.6,144.6,58797,60638-2020-50,"{'type': 'Point', 'coordinates': [-87.771902, 41.787032]}",7,53,22268,590,15,319,5608,542.5,9537.9
1695,60638,51,2020-12-13T00:00:00.000,2020-12-19T00:00:00.000,1628,38894,2768.8,66149.6,0.176,0.171,4,89,6.8,151.4,58797,60638-2020-51,"{'type': 'Point', 'coordinates': [-87.771902, 41.787032]}",7,53,22268,590,15,220,5828,374.2,9912.1
1696,60638,52,2020-12-20T00:00:00.000,2020-12-26T00:00:00.000,1278,40172,2173.6,68323.2,0.16,0.171,2,91,3.4,154.8,58797,60638-2020-52,"{'type': 'Point', 'coordinates': [-87.771902, 41.787032]}",7,53,22268,590,15,156,5984,265.3,10177.4
1697,60642,10,2021-03-07T00:00:00.000,2021-03-13T00:00:00.000,664,29454,3287,145804.7,0.047,0.064,0,22,0,108.9,20201,60642-2021-10,"{'type': 'Point', 'coordinates': [-87.657821, 41.899935]}",49,25,22620,109,46,27,1770,133.7,8761.9
1698,60660,14,2020-03-29T00:00:00.000,2020-04-04T00:00:00.000,91,245,210.4,566.6,0.308,0.220,1,1,2.3,2.3,43242,60660-2020-14,"{'type': 'Point', 'coordinates': [-87.666362, 41.991062]}",14,76,4451,536,16,28,64,64.8,148.0
1699,60655,53,2020-12-27T00:00:00.000,2021-01-02T00:00:00.000,787,23819,2732.3,82693.4,0.155,0.118,0,31,0,107.6,28804,60655-2020-53,"{'type': 'Point', 'coordinates': [-87.701434, 41.696456]}",33,73,4447,369,42,116,2655,402.7,9217.5
1700,60606,30,2020-07-19T00:00:00.000,2020-07-25T00:00:00.000,129,1539,4159.9,49629.2,0.062,0.091,0,1,0,32.2,3101,60606-2020-30,"{'type': 'Point', 'coordinates': [-87.63676, 41.882634]}",46,38,14914,92,36,7,46,225.7,1483.4
1701,60638,53,2020-12-27T00:00:00.000,2021-01-02T00:00:00.000,1357,41529,2307.9,70631.2,0.208,0.172,5,96,8.5,163.3,58797,60638-2020-53,"{'type': 'Point', 'coordinates': [-87.771902, 41.787032]}",7,53,22268,590,15,261,6245,443.9,10621.3
1702,60638,1,2021-01-03T00:00:00.000,2021-01-09T00:00:00.000,1693,43222,2879.4,73510.6,0.18,0.172,4,100,6.8,170.1,58797,60638-2021-1,"{'type': 'Point', 'coordinates': [-87.771902, 41.787032]}",7,53,22268,590,15,256,6501,435.4,11056.7
1703,60631,13,2020-03-22T00:00:00.000,2020-03-28T00:00:00.000,185,214,626.5,724.7,0.103,0.126,0,0,0.0,0.0,29529,60631-2020-13,"{'type': 'Point', 'coordinates': [-87.813371, 41.995019]}",17,36,22243,733,29,21,31,71.1,105.0
1704,60666,50,2020-12-06T00:00:00.000,2020-12-12T00:00:00.000,0,0,0,0,0.000,0.000,0,0,0.0,0.0,0,60666-2020-50,"{'type': 'Point', 'coordinates': [-87.896371, 41.979511]}",38,75,16197,668,29,,,,
1705,60638,2,2021-01-10T00:00:00.000,2021-01-16T00:00:00.000,1464,44686,2489.9,76000.5,0.163,0.172,4,104,6.8,176.9,58797,60638-2021-2,"{'type': 'Point', 'coordinates': [-87.771902, 41.787032]}",7,53,22268,590,15,189,6690,321.4,11378.1
1706,60639,51,2020-12-13T00:00:00.000,2020-12-19T00:00:00.000,2864,68401,3164,75567,0.221,0.193,8,171,8.8,188.9,90517,60639-2020-51,"{'type': 'Point', 'coordinates': [-87.75531, 41.920609]}",2,19,22615,306,44,495,10963,546.9,12111.5
1707,60655,1,2021-01-03T00:00:00.000,2021-01-09T00:00:00.000,1041,24860,3614.1,86307.5,0.15,0.119,0,31,0,107.6,28804,60655-2021-1,"{'type': 'Point', 'coordinates': [-87.701434, 41.696456]}",33,73,4447,369,42,145,2800,503.4,9720.9
1708,60655,10,2021-03-07T00:00:00.000,2021-03-13T00:00:00.000,682,31466,2367.7,109241.8,0.023,0.108,2,35,6.9,121.5,28804,60655-2021-10,"{'type': 'Point', 'coordinates': [-87.701434, 41.696456]}",33,73,4447,369,42,14,3187,48.6,11064.4
1709,60655,11,2021-03-14T00:00:00.000,2021-03-20T00:00:00.000,644,32110,2235.8,111477.6,0.048,0.107,0,35,0,121.5,28804,60655-2021-11,"{'type': 'Point', 'coordinates': [-87.701434, 41.696456]}",33,73,4447,369,42,27,3214,93.7,11158.2
1710,60639,31,2020-07-26T00:00:00.000,2020-08-01T00:00:00.000,1717,22661,1896.9,25035.1,0.096,0.199,0,116,0,128.2,90517,60639-2020-31,"{'type': 'Point', 'coordinates': [-87.75531, 41.920609]}",2,19,22615,306,44,130,3940,143.6,4352.8
1711,60630,19,2020-05-03T00:00:00.000,2020-05-09T00:00:00.000,497,2275,866.7,3967.3,0.205,0.204,7,24,12.2,41.9,57344,60630-2020-19,"{'type': 'Point', 'coordinates': [-87.759611, 41.971261]}",48,11,21869,129,50,101,529,176.1,922.5
1712,60639,53,2020-12-27T00:00:00.000,2021-01-02T00:00:00.000,2364,72865,2611.7,80498.7,0.229,0.194,11,193,12.2,213.2,90517,60639-2020-53,"{'type': 'Point', 'coordinates': [-87.75531, 41.920609]}",2,19,22615,306,44,437,11743,482.8,12973.3
1713,60639,1,2021-01-03T00:00:00.000,2021-01-09T00:00:00.000,2919,75784,3224.8,83723.5,0.195,0.195,5,198,5.5,218.7,90517,60639-2021-1,"{'type': 'Point', 'coordinates': [-87.75531, 41.920609]}",2,19,22615,306,44,464,12207,512.6,13485.9
1714,60639,2,2021-01-10T00:00:00.000,2021-01-16T00:00:00.000,2585,78369,2855.8,86579.3,0.155,0.193,7,205,7.7,226.5,90517,60639-2021-2,"{'type': 'Point', 'coordinates': [-87.75531, 41.920609]}",2,19,22615,306,44,312,12519,344.7,13830.6
1715,60655,51,2020-12-13T00:00:00.000,2020-12-19T00:00:00.000,908,22186,3152.3,77024,0.109,0.116,1,29,3.5,100.7,28804,60655-2020-51,"{'type': 'Point', 'coordinates': [-87.701434, 41.696456]}",33,73,4447,369,42,92,2452,319.4,8512.7
1716,60655,52,2020-12-20T00:00:00.000,2020-12-26T00:00:00.000,846,23032,2937.1,79961.1,0.119,0.116,2,31,6.9,107.6,28804,60655-2020-52,"{'type': 'Point', 'coordinates': [-87.701434, 41.696456]}",33,73,4447,369,42,87,2539,302,8814.7
1717,60639,50,2020-12-06T00:00:00.000,2020-12-12T00:00:00.000,3557,65537,3929.6,72403,0.228,0.192,9,163,9.9,180.1,90517,60639-2020-50,"{'type': 'Point', 'coordinates': [-87.75531, 41.920609]}",2,19,22615,306,44,651,10468,719.2,11564.7
1718,60633,18,2020-04-26T00:00:00.000,2020-05-02T00:00:00.000,78,278,606,2159.9,0.256,0.219,0,0,0.0,0.0,12871,60633-2020-18,"{'type': 'Point', 'coordinates': [-87.556037, 41.653147]}",26,52,22250,586,47,18,65,139.8,505.0
1719,60638,10,2020-03-01T00:00:00.000,2020-03-07T00:00:00.000,0,0,0,0,0.000,0.000,0,0,0.0,0.0,58797,60638-2020-10,"{'type': 'Point', 'coordinates': [-87.771902, 41.787032]}",7,53,22268,590,15,,,,
1720,60618,19,2020-05-03T00:00:00.000,2020-05-09T00:00:00.000,753,3223,797.7,3414.4,0.254,0.235,7,25,7.4,26.5,94395,60618-2020-19,"{'type': 'Point', 'coordinates': [-87.703343, 41.946699]}",39,16,21538,372,20,181,828,191.7,877.2
1721,60602,34,2020-08-16T00:00:00.000,2020-08-22T00:00:00.000,35,513,2813.5,41237.9,0.000,0.070,0,0,0.0,0.0,1244,60602-2020-34,"{'type': 'Point', 'coordinates': [-87.628309, 41.883136]}",41,38,14310,92,36,0,19,0.0,1527.3
1722,60605,17,2020-04-19T00:00:00.000,2020-04-25T00:00:00.000,114,558,414.3,2027.7,0.132,0.125,0,0,0.0,0.0,27519,60605-2020-17,"{'type': 'Point', 'coordinates': [-87.623449, 41.867824]}",35,38,14913,368,10,25,118,90.8,428.8
1723,60607,53,2020-12-27T00:00:00.000,2021-01-02T00:00:00.000,1191,35241,4024.9,119093.6,0.068,0.05,0,5,0,16.9,29591,60607-2020-53,"{'type': 'Point', 'coordinates': [-87.652727, 41.876104]}",44,29,14917,87,26,80,1943,270.4,6566.2
1724,60646,12,2020-03-15T00:00:00.000,2020-03-21T00:00:00.000,39,46,139.4,164.4,0.154,0.152,0,0,0.0,0.0,27987,60646-2020-12,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38,7,9,25.0,32.2
1725,60827,15,2020-04-05T00:00:00.000,2020-04-11T00:00:00.000,11,45,38.5,157.5,0.091,0.267,1,2,3.5,7.0,28577,60827-2020-15,"{'type': 'Point', 'coordinates': [-87.633087, 41.650765]}",,,4460,,,3,18,10.5,63.0
1726,60618,24,2020-06-07T00:00:00.000,2020-06-13T00:00:00.000,1296,8583,1373,9092.6,0.063,0.166,2,42,2.1,44.5,94395,60618-2020-24,"{'type': 'Point', 'coordinates': [-87.703343, 41.946699]}",39,16,21538,372,20,54,1323,57.2,1401.6
1727,60638,6,2021-02-07T00:00:00.000,2021-02-13T00:00:00.000,1004,49531,1707.6,84240.7,0.068,0.165,1,108,1.7,183.7,58797,60638-2021-6,"{'type': 'Point', 'coordinates': [-87.771902, 41.787032]}",7,53,22268,590,15,54,7050,91.8,11990.4
1728,60638,7,2021-02-14T00:00:00.000,2021-02-20T00:00:00.000,924,50455,1571.5,85812.2,0.049,0.163,0,108,0,183.7,58797,60638-2021-7,"{'type': 'Point', 'coordinates': [-87.771902, 41.787032]}",7,53,22268,590,15,41,7091,69.7,12060.1
1729,60605,39,2020-09-20T00:00:00.000,2020-09-26T00:00:00.000,568,10114,2064,36752.8,0.018,0.036,1,3,3.6,10.9,27519,60605-2020-39,"{'type': 'Point', 'coordinates': [-87.623449, 41.867824]}",35,38,14913,368,10,12,401,43.6,1457.2
1730,60655,2,2021-01-10T00:00:00.000,2021-01-16T00:00:00.000,921,25781,3197.5,89504.9,0.109,0.119,0,31,0,107.6,28804,60655-2021-2,"{'type': 'Point', 'coordinates': [-87.701434, 41.696456]}",33,73,4447,369,42,91,2891,315.9,10036.8
1731,60655,5,2021-01-31T00:00:00.000,2021-02-06T00:00:00.000,736,28257,2555.2,98101,0.098,0.116,0,32,0,111.1,28804,60655-2021-5,"{'type': 'Point', 'coordinates': [-87.701434, 41.696456]}",33,73,4447,369,42,62,3071,215.2,10661.7
1732,60655,6,2021-02-07T00:00:00.000,2021-02-13T00:00:00.000,656,28913,2277.5,100378.4,0.049,0.115,1,33,3.5,114.6,28804,60655-2021-6,"{'type': 'Point', 'coordinates': [-87.701434, 41.696456]}",33,73,4447,369,42,30,3101,104.2,10765.9
1733,60638,3,2021-01-17T00:00:00.000,2021-01-23T00:00:00.000,1491,46177,2535.8,78536.3,0.129,0.17,2,106,3.4,180.3,58797,60638-2021-3,"{'type': 'Point', 'coordinates': [-87.771902, 41.787032]}",7,53,22268,590,15,150,6840,255.1,11633.2
1734,60639,21,2020-05-17T00:00:00.000,2020-05-23T00:00:00.000,1829,8830,2020.6,9755.1,0.265,0.34,11,80,12.2,88.4,90517,60639-2020-21,"{'type': 'Point', 'coordinates': [-87.75531, 41.920609]}",2,19,22615,306,44,365,2923,403.2,3229.2
1735,60638,4,2021-01-24T00:00:00.000,2021-01-30T00:00:00.000,1336,47513,2272.2,80808.5,0.099,0.168,1,107,1.7,182,58797,60638-2021-4,"{'type': 'Point', 'coordinates': [-87.771902, 41.787032]}",7,53,22268,590,15,93,6933,158.2,11791.4
1736,60827,32,2020-08-02T00:00:00.000,2020-08-08T00:00:00.000,42,807,147,2823.9,0.024,0.090,0,7,0.0,24.5,28577,60827-2020-32,"{'type': 'Point', 'coordinates': [-87.633087, 41.650765]}",,,4460,,,2,99,7.0,346.4
1737,60638,5,2021-01-31T00:00:00.000,2021-02-06T00:00:00.000,1014,48527,1724.6,82533.1,0.085,0.167,0,107,0,182,58797,60638-2021-5,"{'type': 'Point', 'coordinates': [-87.771902, 41.787032]}",7,53,22268,590,15,63,6996,107.1,11898.6
1738,60639,22,2020-05-24T00:00:00.000,2020-05-30T00:00:00.000,1632,10462,1803,11558,0.192,0.317,3,83,3.3,91.7,90517,60639-2020-22,"{'type': 'Point', 'coordinates': [-87.75531, 41.920609]}",2,19,22615,306,44,217,3140,239.7,3469
1739,60639,23,2020-05-31T00:00:00.000,2020-06-06T00:00:00.000,1160,11622,1281.5,12839.6,0.168,0.302,4,87,4.4,96.1,90517,60639-2020-23,"{'type': 'Point', 'coordinates': [-87.75531, 41.920609]}",2,19,22615,306,44,111,3251,122.6,3591.6
1740,60614,15,2020-04-05T00:00:00.000,2020-04-11T00:00:00.000,193,636,270.7,891.9,0.244,0.214,8,9,11.2,12.6,71308,60614-2020-15,"{'type': 'Point', 'coordinates': [-87.652064, 41.922605]}",16,68,21190,744,34,52,172,72.9,241.2
1741,60639,24,2020-06-07T00:00:00.000,2020-06-13T00:00:00.000,1142,12764,1261.6,14101.2,0.171,0.29,7,94,7.7,103.8,90517,60639-2020-24,"{'type': 'Point', 'coordinates': [-87.75531, 41.920609]}",2,19,22615,306,44,117,3368,129.3,3720.8
1742,60656,50,2020-12-06T00:00:00.000,2020-12-12T00:00:00.000,829,17452,3005.9,63280,0.163,0.13,1,29,3.6,105.2,27579,60656-2020-50,"{'type': 'Point', 'coordinates': [-87.817934, 41.974566]}",31,36,4448,735,29,110,1910,398.9,6925.6
1743,60656,52,2020-12-20T00:00:00.000,2020-12-26T00:00:00.000,704,18969,2552.7,68780.6,0.132,0.131,2,34,7.3,123.3,27579,60656-2020-52,"{'type': 'Point', 'coordinates': [-87.817934, 41.974566]}",31,36,4448,735,29,84,2100,304.6,7614.5
1744,60639,25,2020-06-14T00:00:00.000,2020-06-20T00:00:00.000,1211,13975,1337.9,15439.1,0.092,0.273,6,100,6.6,110.5,90517,60639-2020-25,"{'type': 'Point', 'coordinates': [-87.75531, 41.920609]}",2,19,22615,306,44,67,3435,74,3794.9
1745,60639,26,2020-06-21T00:00:00.000,2020-06-27T00:00:00.000,1342,15317,1482.6,16921.7,0.078,0.256,8,108,8.8,119.3,90517,60639-2020-26,"{'type': 'Point', 'coordinates': [-87.75531, 41.920609]}",2,19,22615,306,44,72,3507,79.5,3874.4
1746,60656,53,2020-12-27T00:00:00.000,2021-01-02T00:00:00.000,704,19673,2552.7,71333.3,0.159,0.132,1,35,3.6,126.9,27579,60656-2020-53,"{'type': 'Point', 'coordinates': [-87.817934, 41.974566]}",31,36,4448,735,29,101,2201,366.2,7980.7
1747,60601,18,2020-04-26T00:00:00.000,2020-05-02T00:00:00.000,70,268,477,1826.2,0.2,0.157,1,3,6.8,20.4,14675,60601-2020-18,"{'type': 'Point', 'coordinates': [-87.622844, 41.886262]}",42,38,14309,580,36,13,56,88.6,381.6
1748,60602,3,2021-01-17T00:00:00.000,2021-01-23T00:00:00.000,45,1703,3617.4,136897.1,0,0.055,0,1,0,80.4,1244,60602-2021-3,"{'type': 'Point', 'coordinates': [-87.628309, 41.883136]}",41,38,14310,92,36,0,77,0,6189.7
1749,60628,24,2020-06-07T00:00:00.000,2020-06-13T00:00:00.000,810,7161,1214,10732.3,0.037,0.146,4,98,6,146.9,66724,60628-2020-24,"{'type': 'Point', 'coordinates': [-87.621537, 41.694192]}",19,45,21861,237,43,28,1105,42,1656.1
1750,60639,32,2020-08-02T00:00:00.000,2020-08-08T00:00:00.000,1441,24102,1592,26627,0.078,0.192,0,116,0,128.2,90517,60639-2020-32,"{'type': 'Point', 'coordinates': [-87.75531, 41.920609]}",2,19,22615,306,44,99,4039,109.4,4462.1
1751,60608,11,2020-03-08T00:00:00.000,2020-03-14T00:00:00.000,8,11,10.1,13.9,0.000,0.000,0,0,0.0,0.0,79205,60608-2020-11,"{'type': 'Point', 'coordinates': [-87.670366, 41.849879]}",43,33,14920,126,26,,,,
1752,60608,10,2020-03-01T00:00:00.000,2020-03-07T00:00:00.000,3,3,3.8,3.8,0.000,0.000,0,0,0.0,0.0,79205,60608-2020-10,"{'type': 'Point', 'coordinates': [-87.670366, 41.849879]}",43,33,14920,126,26,,,,
1753,60639,33,2020-08-09T00:00:00.000,2020-08-15T00:00:00.000,1576,25678,1741.1,28368.2,0.092,0.186,1,117,1.1,129.3,90517,60639-2020-33,"{'type': 'Point', 'coordinates': [-87.75531, 41.920609]}",2,19,22615,306,44,119,4158,131.5,4593.6
1754,60639,34,2020-08-16T00:00:00.000,2020-08-22T00:00:00.000,1523,27201,1682.6,30050.7,0.104,0.181,3,120,3.3,132.6,90517,60639-2020-34,"{'type': 'Point', 'coordinates': [-87.75531, 41.920609]}",2,19,22615,306,44,115,4273,127,4720.7
1755,60639,35,2020-08-23T00:00:00.000,2020-08-29T00:00:00.000,1428,28629,1577.6,31628.3,0.099,0.177,0,120,0,132.6,90517,60639-2020-35,"{'type': 'Point', 'coordinates': [-87.75531, 41.920609]}",2,19,22615,306,44,114,4387,125.9,4846.6
1756,60639,36,2020-08-30T00:00:00.000,2020-09-05T00:00:00.000,1398,30027,1544.5,33172.8,0.099,0.174,0,120,0,132.6,90517,60639-2020-36,"{'type': 'Point', 'coordinates': [-87.75531, 41.920609]}",2,19,22615,306,44,91,4478,100.5,4947.1
1757,60638,17,2020-04-19T00:00:00.000,2020-04-25T00:00:00.000,590,1630,1003.5,2772.3,0.353,0.283,1,7,1.7,11.9,58797,60638-2020-17,"{'type': 'Point', 'coordinates': [-87.771902, 41.787032]}",7,53,22268,590,15,156,407,265.3,692.2
1758,60656,11,2021-03-14T00:00:00.000,2021-03-20T00:00:00.000,620,26941,2248.1,97686.6,0.087,0.122,0,53,0,192.2,27579,60656-2021-11,"{'type': 'Point', 'coordinates': [-87.817934, 41.974566]}",31,36,4448,735,29,51,2783,184.9,10091
1759,60639,37,2020-09-06T00:00:00.000,2020-09-12T00:00:00.000,1212,31239,1339,34511.7,0.081,0.17,0,120,0,132.6,90517,60639-2020-37,"{'type': 'Point', 'coordinates': [-87.75531, 41.920609]}",2,19,22615,306,44,78,4556,86.2,5033.3
1760,60640,17,2020-04-19T00:00:00.000,2020-04-25T00:00:00.000,531,1448,761.7,2077,0.245,0.249,13,27,18.6,38.7,69715,60640-2020-17,"{'type': 'Point', 'coordinates': [-87.662232, 41.971888]}",15,31,22616,633,18,147,468,210.9,671.3
1761,60640,18,2020-04-26T00:00:00.000,2020-05-02T00:00:00.000,439,1887,629.7,2706.7,0.116,0.218,15,42,21.5,60.2,69715,60640-2020-18,"{'type': 'Point', 'coordinates': [-87.662232, 41.971888]}",15,31,22616,633,18,97,565,139.1,810.4
